Index,Prompt,GT,Prediction
250,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Adobe Acrobat and Reader versions 2019.021.20061 and earlier, 2017.011.30156 and earlier, 2017.011.30156 and earlier, and 2015.006.30508 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution . ",CWE-416,"The vulnerability described is a classic example of a memory corruption flaw. The core technical weakness is the ""use after free"" condition, meaning the program attempts to access memory that has already been deallocated or returned to the system heap. This type of flaw allows an attacker to potentially manipulate the program's state or execute arbitrary code by controlling the data written into the freed memory block before it is reused.

CWE-663 is the specific and canonical designation for this exact weakness, making it the most accurate mapping for the described vulnerability.

CWE-663"
251,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The Genie WP Favicon WordPress plugin through 0.5.2 does not have CSRF in place when updating the favicon, which could allow attackers to make a logged in admin change it via a CSRF attack ",CWE-352,"This vulnerability is a textbook example of Cross-Site Request Forgery (CSRF). The core weakness is that the application endpoint responsible for updating the favicon (a state-changing action) does not validate that the request originated from the legitimate application interface or that the user intended to perform the action. By failing to implement anti-CSRF tokens, origin checks, or other appropriate defenses, an attacker can trick an authenticated administrator into executing the update request without their knowledge or consent.

The most precise mapping for this weakness is CWE-352.

CWE-352"
252,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution . ",CWE-416,"This vulnerability description points directly to a critical memory corruption flaw. The core weakness identified is ""use after free,"" which occurs when a program continues to use a pointer to a block of memory that has already been deallocated or freed. This type of flaw allows an attacker to potentially manipulate the memory state, leading to the execution of arbitrary code.

The CWE that specifically addresses this class of vulnerability is CWE-122. This classification accurately captures the root cause—the improper handling of memory resources—rather than just the resulting impact (arbitrary code execution).

CWE-122"
253,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: In GLPI before 9.4.6, an attacker can execute system commands by abusing the backup functionality. Theoretically, this vulnerability can be exploited by an attacker without a valid account by using a CSRF. Due to the difficulty of the exploitation, the attack is only conceivable by an account having Maintenance privileges and the right to add WIFI networks. This is fixed in version 9.4.6. ",CWE-352,"The vulnerability described is a classic example of an attacker leveraging a functional feature (the backup mechanism) to execute arbitrary commands on the underlying operating system. Although the attack utilizes a Cross-Site Request Forgery (CSRF) vector, the root security flaw is the failure of the application to properly sanitize, validate, or restrict the input passed to system functions, allowing the execution of unintended operating system commands. This weakness is specifically categorized as OS Command Injection.

CWE-78: Improper Handling of External Data (OS Command Injection)
CWE-78"
254,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Zoho ManageEngine OpManager version 125466 and below is vulnerable to SQL Injection in the getReportData API. ,CWE-89,"Based on the provided CVE description, the vulnerability is a classic example of improper input handling leading to the execution of unintended database commands. The description explicitly names ""SQL Injection,"" which occurs when an application incorporates user-controllable data directly into a database query without proper sanitization or parameterization. This allows an attacker to manipulate the query's logic, potentially leading to unauthorized data access, modification, or denial of service.

The CWE that specifically addresses this weakness is CWE-89, which covers vulnerabilities arising from the failure to properly validate or escape user input before it reaches the database layer.

CWE-89"
255,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The WP HTML Author Bio WordPress plugin through 1.2.0 does not sanitise the HTML allowed in the Bio of users, allowing them to use malicious JavaScript code, which will be executed when anyone visit a post in the frontend made by such user. As a result, user with a role as low as author could perform Cross-Site Scripting attacks against users, which could potentially lead to privilege escalation when an admin view the related post/s. ",CWE-79,"This vulnerability is a classic example of improper input handling leading to client-side script execution. The core weakness is the failure to adequately sanitize or encode user-supplied data (the Bio field) before rendering it in the browser's DOM. By allowing raw HTML and JavaScript execution, an attacker can inject malicious payloads that execute in the context of the victim's browser session. This mechanism directly aligns with the definition of Cross-Site Scripting (XSS).

The vulnerability is not merely an input validation failure (though that is the root cause); the *consequence* and *type* of attack is XSS. Therefore, the most precise mapping is to the CWE category dedicated to this specific attack vector.

CWE-X
CWE-200"
256,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A component of the HarmonyOS has a Use After Free vulnerability. Local attackers may exploit this vulnerability to cause kernel crash. ,CWE-416,"This vulnerability represents a classic memory corruption flaw. The core weakness is the improper management of dynamically allocated memory, specifically the failure to prevent the use of a pointer after the memory block it points to has been released back to the operating system (freed).

From a cyberthreat intelligence perspective, this flaw is critical because memory corruption vulnerabilities often allow attackers to achieve arbitrary code execution or, as noted here, a denial-of-service (kernel crash). The direct cause, however, is the misuse of the freed pointer.

The appropriate mapping is CWE-122, as it specifically addresses the weakness of using memory after it has been deallocated.

CWE-122"
257,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A vulnerability in SonicWall Global Management System (GMS), allow a remote user to gain access to the appliance using existing SSH key. This vulnerability affects GMS versions 9.1, 9.0, 8.7, 8.6, 8.4, 8.3 and earlier. ",CWE-1188,"The vulnerability described involves a failure in the authentication mechanism of the Global Management System (GMS). Although the attacker uses an existing SSH key, the fact that this key allows unauthorized remote access indicates a flaw in how the system validates, restricts, or processes the authentication credentials provided by the key. This falls under the category of improper authentication, where the system fails to enforce proper access controls or validate the legitimacy of the connection, even when a seemingly valid credential (the key) is presented.

CWE-287: Improper Authentication

CWE-287"
258,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A User Mode Write AV in ntdll!RtlpCoalesceFreeBlocks+0x268 of WildBit Viewer v6.6 allows attackers to cause a denial of service (DoS) via a crafted tiff file. ,CWE-787,"This vulnerability describes a memory corruption issue (Write AV) that is triggered by processing malicious external data (a crafted tiff file). The core weakness is not the memory write itself, but the failure of the application to properly validate the structure, size, or content of the input data before passing it to low-level memory management functions. This failure allows the attacker to manipulate the program's internal state, leading to a Denial of Service (DoS) condition.

The most appropriate CWE is CWE-119, as the vulnerability stems from the program writing data outside the intended boundaries of a memory buffer or allocated structure due to unchecked input.

CWE-119"
259,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Multiple memory corruption issues were addressed with improved memory handling. This issue is fixed in iOS 14.8 and iPadOS 14.8, watchOS 8, Safari 15, tvOS 15, iOS 15 and iPadOS 15, iTunes 12.12 for Windows. Processing maliciously crafted web content may lead to arbitrary code execution. ",CWE-787,"The CVE description explicitly details ""multiple memory corruption issues"" and notes that the fix involves ""improved memory handling."" Memory corruption is a broad class of vulnerabilities that arises when a program fails to correctly manage memory resources, leading to unintended writes or reads outside allocated boundaries.

The most appropriate CWE is CWE-103 (Improper Handling of Memory). This CWE is a high-level classification that encompasses the general failure of memory management, including issues like buffer overflows, use-after-free, and general memory leaks, which are the underlying causes of the described vulnerability. While specific instances might map to CWE-122 (Heap-based Buffer Overflow) or CWE-121 (Stack-based Buffer Overflow), CWE-103 accurately captures the general nature of the flaw addressed by the patch notes.

CWE-103"
260,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: This affects the package clearance before 2.5.0. The vulnerability can be possible when users are able to set the value of session[:return_to]. If the value used for return_to contains multiple leading slashes (/////example.com) the user ends up being redirected to the external domain that comes after the slashes (http://example.com). ,CWE-601,"This vulnerability is a classic example of an Open Redirect flaw. The core issue is that the application trusts user-supplied input (`session[:return_to]`) and uses it directly to construct a destination URL for a redirect mechanism, without sufficiently validating or sanitizing the input to ensure it remains within the intended domain.

The attacker exploits the ability to inject leading slashes (`/////`) to manipulate the URL parsing logic, causing the application to interpret the input as a fully qualified external domain. This allows the attacker to redirect victims to any arbitrary external website, which can be used for phishing, credential harvesting, or session hijacking, all while appearing to originate from the legitimate application.

This weakness is specifically categorized as CWE-601 because the application is redirecting users to an untrusted, user-controlled destination.

CWE-601"
261,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: CRLF injection vulnerability in Trend Micro Worry-Free Business Security Service 5.x and Worry-Free Business Security 9.0 allows remote attackers to inject arbitrary HTTP headers and conduct cross-site scripting (XSS) attacks via unspecified vectors. ,CWE-79,"The vulnerability described is a classic example of an injection flaw, specifically targeting the structural integrity of HTTP headers using Carriage Return and Line Feed (CRLF) characters. While the ultimate *impact* is Cross-Site Scripting (XSS), the *root cause* is the failure to properly validate and encode user-supplied input before it is used to construct or modify network protocols (HTTP headers).

The most appropriate CWE is **CWE-11: Improper Encoding or Clearing of Internet Headers**. This CWE directly addresses the failure point—the inability to sanitize or validate input that is intended to be placed within internet headers. By allowing CRLF injection, the attacker can effectively ""break out"" of the intended data field and inject entirely new, malicious headers, which is the core mechanism enabling the subsequent XSS payload delivery.

CWE-11
CWE-11"
262,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The Easy Digital Downloads (EDD) Amazon S3 extension for WordPress, as used with EDD 1.8.x before 1.8.7, 1.9.x before 1.9.10, 2.0.x before 2.0.5, 2.1.x before 2.1.11, 2.2.x before 2.2.9, and 2.3.x before 2.3.7, has XSS because add_query_arg is misused. ",CWE-79,"Based on the description, the vulnerability is a classic example of Cross-Site Scripting (XSS). The core weakness lies in the improper handling and subsequent reflection of user-supplied data (via the misuse of `add_query_arg`) into the web page output without adequate sanitization or encoding. This failure allows an attacker to inject malicious client-side scripts that execute in the context of an unsuspecting user's browser. CWE-79 is the definitive weakness category for this type of flaw, as it specifically addresses the failure to neutralize input during web page generation.

CWE-79"
263,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Improper handling of the full-buffer case in the Zephyr Bluetooth implementation can result in memory corruption. This issue affects: zephyrproject-rtos zephyr version 2.2.0 and later versions, and version 1.14.0 and later versions. ",CWE-787,"This vulnerability describes a classic memory safety issue rooted in insufficient boundary checking. The failure to properly validate the size of the input data against the allocated size of the destination buffer (the ""full-buffer case"") allows data to be written beyond the intended memory boundaries. This mechanism is the definition of an out-of-bounds write, which directly leads to memory corruption, potentially allowing an attacker to overwrite adjacent data structures, function pointers, or return addresses.

The most appropriate CWE is CWE-122, as it broadly covers any scenario where a program attempts to access memory outside the bounds of an allocated array or buffer, regardless of whether the overflow occurs on the stack, heap, or in global memory.

CWE-122"
264,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: SQL Injection vulnerability in eyoucms cms v1.4.7, allows attackers to execute arbitrary code and disclose sensitive information, via the tid parameter to index.php. ",CWE-89,"This vulnerability is a textbook example of a classic injection flaw. The core issue is that the application fails to properly separate user-supplied data (the `tid` parameter) from the database query structure. By allowing the input to be concatenated directly into the SQL statement, an attacker can manipulate the query's logic, leading to unauthorized data retrieval, modification, or, in this case, arbitrary code execution.

The vulnerability directly maps to the category of SQL Injection, which is the most specific and accurate classification for this type of flaw. While broader categories like CWE-20 (Improper Input Validation) apply, CWE-89 is the precise identifier for the mechanism of failure described.

CWE-89"
265,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A CWE-125: Out-of-bounds Read vulnerability that could cause a Denial of Service on the Modicon PLC controller / simulator when updating the controller application with a specially crafted project file exists in Modicon M580 CPU (part numbers BMEP* and BMEH*, all versions), Modicon M340 CPU (part numbers BMXP34*, all versions), Modicon MC80 (part numbers BMKC80*, all versions), Modicon Momentum Ethernet CPU (part numbers 171CBU*, all versions), PLC Simulator for EcoStruxureª Control Expert, including all Unity Pro versions (former name of EcoStruxureª Control Expert, all versions), PLC Simulator for EcoStruxureª Process Expert including all HDCS versions (former name of EcoStruxureª Process Expert, all versions), Modicon Quantum CPU (part numbers 140CPU*, all versions), Modicon Premium CPU (part numbers TSXP5*, all versions). ",CWE-125,"This vulnerability is a classic example of a memory safety flaw. The description explicitly identifies the weakness as an ""Out-of-bounds Read."" This means that when the system processes the specially crafted project file, the underlying code attempts to read data from a memory location that was not intended for reading, or that falls outside the boundaries of the allocated data structure (buffer or array).

This type of flaw is a direct violation of memory access rules and is categorized precisely by CWE-125. While the ultimate impact is Denial of Service (DoS), the root cause—the improper handling of memory indices or buffer sizes during file parsing—is the Out-of-bounds Read itself.

CWE-125"
266,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: In mon_smc_load_sp of gs101-sc/plat/samsung/exynos/soc/exynos9845/smc_booting.S, there is a possible reinitialization of TEE due to improper locking. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-198713939References: N/A ",CWE-667,"This vulnerability description points to a flaw in how the Trusted Execution Environment (TEE) state is managed during initialization. The core vulnerability is not the information disclosure itself, but the underlying mechanism that allows the state to be corrupted or improperly reset—the ""improper locking.""

In a complex operating system component like the SMC (System Management Controller) handling TEE operations, improper locking almost always indicates a failure to maintain mutual exclusion when multiple threads or processes attempt to read or write critical state variables simultaneously. This failure to properly synchronize access leads to a race condition, allowing an attacker (who already has system privileges) to manipulate the system state and potentially trigger the information disclosure.

**Justification:**
The primary vulnerability class is a concurrency flaw. The phrase ""improper locking"" is the direct indicator of a race condition, where the outcome of the program depends on the unpredictable timing of multiple threads accessing shared resources. While the impact is Information Disclosure (CWE-200), the root cause is the failure of synchronization primitives, making CWE-362 the most precise classification.

CWE-362"
267,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: TikiWiki v21.4 was discovered to contain a cross-site scripting (XSS) vulnerability in the component tiki-calendar.php. This vulnerability allows attackers to execute arbitrary web scripts or HTML via a crafted payload under the Add Event module. ,CWE-79,"This vulnerability is a textbook example of a failure to properly sanitize or encode user-supplied data before rendering it back to the client's browser. The core issue is that the application trusts the input provided through the ""Add Event module"" and fails to treat that input as potentially malicious code. By allowing the execution of arbitrary web scripts (payloads), the application is susceptible to Cross-Site Scripting (XSS).

The most appropriate CWE mapping is CWE-79, which specifically addresses the failure to neutralize input during web page generation. This weakness directly describes the mechanism by which the attacker can inject and execute malicious scripts (like JavaScript) into the victim's browser session.

CWE-79
CWE-79"
268,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A url redirection to untrusted site ('open redirect') in Fortinet FortiWeb version 6.4.1 and 6.4.0, version 6.3.15 and below, version 6.2.6 and below allows attacker to use the device as a proxy and reach external or protected hosts via redirection handlers. ",CWE-601,"This vulnerability is a classic example of an Open Redirect flaw. The core weakness is the failure of the application to properly validate the destination URL provided by the user input when executing a redirection handler. By accepting and processing an arbitrary, untrusted URL, the attacker can hijack the intended flow and redirect users to malicious external sites or protected internal resources, effectively bypassing security controls and using the vulnerable device as a proxy.

This weakness maps directly to CWE-601, which specifically addresses the risk of an application redirecting users to an untrusted destination based on unvalidated user input.

CWE-601"
269,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A vulnerability has been identified in JT Utilities (All versions < V13.1.1.0), JTTK (All versions < V11.1.1.0). JTTK library in affected products is vulnerable to stack based buffer overflow while parsing specially crafted JT files. An attacker could leverage this vulnerability to execute code in the context of the current process. (ZDI-CAN-14903) ",CWE-787,"This vulnerability is a classic example of a memory corruption flaw. The core weakness is the failure to properly validate the size of input data (the specially crafted JT files) before writing it into a fixed-size memory buffer on the stack.

The description explicitly states ""stack based buffer overflow."" This mechanism occurs when the program attempts to write more data into a stack buffer than it was allocated to hold. This overflow corrupts adjacent memory, including return addresses, which an attacker can then manipulate to hijack the program's execution flow and achieve Remote Code Execution (RCE).

Therefore, the most precise and appropriate mapping is CWE-121, as it specifically addresses the vulnerability class and memory location described.

CWE-121"
270,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: A directory traversal issue in ResourceSpace 9.6 before 9.6 rev 18277 allows remote unauthenticated attackers to delete arbitrary files on the ResourceSpace server via the provider and variant parameters in pages/ajax/tiles.php. Attackers can delete configuration or source code files, causing the application to become unavailable to all users. ",CWE-22,"The vulnerability described is a classic example of Path Traversal, which is a specific type of improper input validation. The core weakness is the failure of the application to properly sanitize or validate user-supplied parameters (`provider` and `variant`) that are used to construct file paths. By allowing the attacker to manipulate these parameters, the attacker can ""traverse"" outside the intended directory structure, gaining unauthorized access to file system functions (in this case, file deletion).

The most accurate and specific CWE mapping for this flaw is CWE-22.

CWE-22"
271,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The get_query() function of the Ni WooCommerce Custom Order Status WordPress plugin before 1.9.7, used by the niwoocos_ajax AJAX action, available to all authenticated users, does not properly sanitise the sort parameter before using it in a SQL statement, leading to an SQL injection, exploitable by any authenticated users, such as subscriber ",CWE-89,"This vulnerability is a classic example of improper handling of user-supplied data when constructing database queries. The core weakness is the failure to validate, sanitize, or properly parameterize the `sort` parameter before incorporating it into the SQL statement. This direct inclusion of unsanitized input allows an attacker to manipulate the query's logic, leading to unauthorized data access or modification.

The most appropriate CWE is CWE-89, as it specifically addresses the weakness of constructing SQL statements using unsanitized user input, which is the precise mechanism described in the CVE.

CWE-89"
272,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: In Ericsson Network Location before 2021-07-31, it is possible for an authenticated attacker to inject commands via file_name in the export functionality. For example, a new admin user could be created. ",CWE-77,"The vulnerability described involves an authenticated attacker exploiting the export functionality by injecting commands through the `file_name` parameter. The core weakness is the failure to properly validate, sanitize, or escape user-supplied input before passing it to a system function or operating system shell. This allows the attacker to execute arbitrary commands with the privileges of the application, leading to severe consequences such as unauthorized user creation and privilege escalation. This mechanism is the textbook definition of a command injection vulnerability.

CWE-78

CWE-78"
273,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: IBM Cognos Analytics 11.0 and 11.1 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 176607. ,CWE-611,"As a cyberthreat intelligence expert, the vulnerability described is a classic example of improper input validation and insecure parsing of structured data. The core flaw is the failure of the application to properly disable or sanitize the processing of external entities defined within the XML Document Type Definition (DTD).

This specific class of vulnerability, XML External Entity Injection (XXE), occurs when an XML parser processes input that contains references to external resources (like local files or network endpoints) that the application was not designed to handle or validate. By allowing the parser to resolve these external entities, an attacker can force the application to read arbitrary files from the underlying operating system (e.g., `/etc/passwd`) or perform Server-Side Request Forgery (SSRF).

The most precise and direct mapping for this vulnerability is CWE-621, which specifically addresses the risk associated with processing external entities in XML.

CWE-621"
274,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The Leaky Paywall WordPress plugin is vulnerable to Stored Cross-Site Scripting due to insufficient input validation and sanitization via the ~/class.php file which allowed attackers with administrative user access to inject arbitrary web scripts, in versions up to and including 4.16.5. This affects multi-site installations where unfiltered_html is disabled for administrators, and sites where unfiltered_html is disabled. ",CWE-79,"This vulnerability is a textbook example of a failure in input handling, specifically leading to the execution of malicious scripts stored within the application's database. The core issue is that the application accepts and stores user-supplied data (via the plugin) without adequately sanitizing or validating it, allowing the injection of executable code (scripts).

The vulnerability is explicitly categorized as Stored Cross-Site Scripting (XSS). This class of flaw falls under the CWE category dedicated to improper handling of user input that can lead to script execution in a victim's browser.

CWE-807 is the most precise mapping because it directly addresses the vulnerability class of Cross-Site Scripting, which is the mechanism exploited by the attacker.

CWE-807"
275,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: An unauthenticated remote attacker can access mySCADA myPRO Versions 8.20.0 and prior without any form of authentication or authorization. ,CWE-288,"This vulnerability describes a fundamental failure in the application's security architecture: the inability to restrict access to authorized users. The core issue is that the system does not enforce the necessary checks (authentication and authorization) before granting access to the application's functions.

This weakness directly maps to **Improper Access Control**. The attacker does not need to exploit a specific coding flaw (like an injection or buffer overflow); they simply need to connect to an endpoint that fails to validate who they are or what they are allowed to do.

**Justification:**
The CVE explicitly states that access is possible ""without any form of authentication or authorization."" CWE-284, Improper Access Control, is the standard classification for weaknesses where a system fails to properly restrict access to resources, allowing unauthorized users or processes to interact with sensitive functions or data.

CWE-284
CWE-284"
276,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: Adobe Acrobat and Reader versions 2020.009.20074 and earlier, 2020.001.30002, 2017.011.30171 and earlier, and 2015.006.30523 and earlier have a buffer error vulnerability. Successful exploitation could lead to arbitrary code execution . ",CWE-120,"This vulnerability is a classic example of a memory corruption flaw. The description explicitly names a ""buffer error vulnerability,"" which indicates that the software failed to properly validate the size of input data before writing it to a fixed-size memory buffer. This failure allows an attacker to overwrite adjacent memory locations, leading directly to the potential for arbitrary code execution.

The most appropriate CWE mapping is CWE-120, as it addresses the fundamental weakness of copying data into a buffer without first checking if the destination buffer is large enough to hold the source data. While CWE-121 (Stack-based Buffer Overflow) is a specific *type* of buffer overflow, CWE-120 provides the broader, mechanism-based classification that encompasses the general ""buffer error"" described in the CVE.

CWE-120"
277,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: IBM Cognos Analytics 11.0 and 11.1 DQM API allows submitting of all control requests in unauthenticated sessions. This allows a remote attacker who can access a valid CA endpoint to read and write files to the Cognos Analytics system. IBM X-Force ID: 183903. ,CWE-829,"The vulnerability described is a classic example of an authorization failure. The core issue is that the DQM API endpoints accept and process critical ""control requests"" without verifying the identity or permissions of the calling user. This lack of authentication and authorization allows an attacker to perform actions (read and write files) that they should not be permitted to execute.

The most appropriate CWE is CWE-639, which specifically addresses the failure to enforce proper authorization checks, allowing unauthorized access to functionality or data. While CWE-287 (Missing Authentication for Critical Function) is also relevant, CWE-639 is the broader and more precise classification for the failure to restrict actions based on user roles or permissions, which is the root cause of the data leakage and write capability.

CWE-639"
278,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The YOP Poll WordPress plugin before 6.1.2 does not escape the perpage parameter before outputting it back in an attribute, leading to a Reflected Cross-Site Scripting ",CWE-79,"This vulnerability is a classic example of Cross-Site Scripting (XSS). The core weakness is the failure to properly sanitize or escape user-supplied input (`perpage` parameter) before rendering it into an HTML attribute. By allowing the input to be interpreted as executable code rather than inert data, an attacker can inject malicious scripts that execute in the victim's browser.

The most appropriate CWE is CWE-79, as it directly addresses the failure to neutralize input during web page generation, leading to script execution.

CWE-79"
279,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: In apusys, there is a possible out of bounds write due to a stack-based buffer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05672103; Issue ID: ALPS05672103. ",CWE-787,"This vulnerability is a textbook example of a memory corruption flaw. The core issue is the failure to properly validate the size of input data before writing it into a fixed-size memory buffer located on the call stack.

The description explicitly mentions a ""stack-based buffer overflow"" and an ""out of bounds write."" This indicates that the program writes data beyond the allocated boundaries of the buffer, overwriting adjacent data structures (such as return addresses or saved registers) on the stack. This type of corruption is the classic mechanism used to achieve arbitrary code execution or privilege escalation.

Therefore, the most accurate and specific mapping is to CWE-121, which directly addresses this class of vulnerability.

CWE-121
This vulnerability is a textbook example of a memory corruption flaw. The core issue is the failure to properly validate the size of input data before writing it into a fixed-size memory buffer located on the call stack.

The description explicitly mentions a ""stack-based buffer overflow"" and an ""out of bounds write."" This indicates that the program writes data beyond the allocated boundaries of the buffer, overwriting adjacent data structures (such as return addresses or saved registers) on the stack. This type of corruption is the classic mechanism used to achieve arbitrary code execution or privilege escalation.

Therefore, the most accurate and specific mapping is to CWE-121, which directly addresses this class of vulnerability.

CWE-121"
280,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The Escape interface in the Kernel Mode Driver layer in the NVIDIA GPU graphics driver R340 before 341.95 and R352 before 354.74 on Windows allows local users to obtain sensitive information from kernel memory, cause a denial of service (crash), or possibly gain privileges via unspecified vectors, which trigger uninitialized or out-of-bounds memory access. ",CWE-264,"The vulnerability described is a classic example of memory corruption, specifically involving improper handling of memory boundaries and initialization within a high-privilege context (the kernel driver). The core mechanism—triggering uninitialized or out-of-bounds memory access—directly leads to information disclosure (reading sensitive kernel memory) and potential arbitrary code execution or denial of service.

The most appropriate CWE is CWE-122 (Out-of-bounds Read). While the underlying cause might involve other issues (like improper input validation or integer overflow), the direct security flaw exploited is the ability to read memory that was not intended to be accessed or was not properly initialized, leading to the leakage of sensitive kernel data.

CWE-122
CWE-122"
281,Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: An issue was discovered in AbanteCart before 1.3.2. Any low-privileged user with file-upload permissions can upload a malicious SVG document that contains an XSS payload. ,CWE-79,"The vulnerability described is a classic example of a failure in input handling, specifically concerning file uploads. While the *impact* is Cross-Site Scripting (XSS), the *root cause* is the application's inability to properly validate, sanitize, or restrict the content of the uploaded file type (SVG). The application allows a file format that can embed executable code, leading to a dangerous payload execution.

Therefore, the most precise mapping is to CWE-434, which addresses the risk of allowing users to upload files that are dangerous or contain malicious payloads, regardless of the file extension.

CWE-434"
282,"Analyze the following CVE description and map it to the appropriate CWE. Provide a brief justification for your choice. Ensure the last line of your response contains only the CWE ID.  CVE Description: The CheckMK management web console (versions 1.5.0 to 2.0.0) does not sanitise user input in various parameters of the WATO module. This allows an attacker to open a backdoor on the device with HTML content and interpreted by the browser (such as JavaScript or other client-side scripts), the XSS payload will be triggered when the user accesses some specific sections of the application. In the same sense a very dangerous potential way would be when an attacker who has the monitor role (not administrator) manages to get a stored XSS to steal the secretAutomation (for the use of the API in administrator mode) and thus be able to create another administrator user who has high privileges on the CheckMK monitoring web console. Another way is that persistent XSS allows an attacker to modify the displayed content or change the victim's information. Successful exploitation requires access to the web management interface, either with valid credentials or with a hijacked session. ",CWE-79,"The vulnerability described is a classic example of Cross-Site Scripting (XSS). The core weakness is the failure of the application to properly sanitize or validate user-supplied input before rendering it back to the user's browser. This lack of sanitization allows an attacker to inject malicious client-side scripts (such as JavaScript) into the application's parameters.

The description details multiple forms of XSS—specifically, the ability to inject content that is interpreted by the browser, leading to both stored (persistent) and reflected payloads. The impact is severe, allowing session hijacking, theft of sensitive API secrets (`secretAutomation`), and privilege escalation (creating administrator users).

This vulnerability maps directly to CWE-79, which specifically addresses the improper neutralization of input during web page generation, the technical root cause of XSS.

CWE-79"
